EEP,log10_isochrone_age_yr,initial_mass,star_mass,log_Teff,log_g,log_L,[Fe/H]_init,[Fe/H],u_sdss,g_sdss,r_sdss,i_sdss,z_sdss,phase
1028,9.39,1.5898454333824625,1.5347764073740269,3.5164595827543415,0.2395287620432014,3.405075529805117,0.01,0.069634,3.686546,0.570835,-0.858772,-2.71174,-3.656937,5.0
1029,9.39,1.589845642940879,1.534730489192428,3.5187726883960244,0.2691162636217438,3.384727442258379,0.01,0.069634,3.68642,0.504823,-0.937165,-2.717092,-3.633499,5.0
1030,9.39,1.5898460673340877,1.5346707858164135,3.521307574216337,0.30184535576222626,3.362121115365964,0.01,0.069634,3.686232,0.433008,-1.02382,-2.72153,-3.606294,5.0
1031,9.39,1.5898466786639252,1.5346133282964955,3.521175714401709,0.2993126971856869,3.3641101092803782,0.01,0.069635,3.684824,0.434701,-1.021442,-2.723411,-3.609787,5.0
1032,9.39,1.5898470368417579,1.5345649837185207,3.520957392786349,0.29574651231558996,3.3667893057611336,0.01,0.069635,3.68357,0.439036,-1.015895,-2.724946,-3.614015,5.0
1033,9.39,1.5898474104505513,1.5345020355175136,3.520546006792183,0.29039477957848125,3.37047764875705,0.01,0.069634,3.683612,0.450646,-1.001832,-2.724308,-3.618515,5.0
1034,9.39,1.5898477981017511,1.534431990643395,3.520245620549536,0.286569340195197,3.373081808928238,0.01,0.069634,3.683794,0.459347,-0.991344,-2.723603,-3.621563,5.0
1035,9.39,1.58984822047237,1.5343500443415357,3.520049884188118,0.2836921682539492,3.375152874020117,0.01,0.069634,3.683253,0.464079,-0.985504,-2.7241,-3.624491,5.0
1036,9.39,1.589848694086006,1.5342513880569053,3.5198494990078673,0.2808055982051424,3.377209893879325,0.01,0.069634,3.682809,0.469077,-0.979372,-2.724445,-3.627326,5.0
1037,9.39,1.589849237387579,1.5341156944722791,3.519604812139116,0.27780585637882343,3.3791923119489984,0.01,0.069634,3.683204,0.476509,-0.970494,-2.723498,-3.629439,5.0
1038,9.39,1.5898499289532588,1.5338860919202653,3.5193677522139537,0.2749036981528913,3.381080915873291,0.01,0.069634,3.683661,0.483801,-0.961811,-2.722487,-3.631397,5.0
1039,9.39,1.5898507164575342,1.5335499091645,3.5190914898563435,0.2717446969811977,3.3830390739617586,0.01,0.069635,3.684628,0.492889,-0.951091,-2.720688,-3.633059,5.0
1040,9.39,1.5898517142857695,1.5329813301450423,3.518801710525758,0.2684078036646374,3.385054674045583,0.01,0.069635,3.685748,0.502528,-0.939756,-2.71869,-3.634694,5.0
1041,9.39,1.5898530881430362,1.5321813513919897,3.517531857092208,0.252246585122956,3.3959081086727756,0.01,0.069635,3.686624,0.539623,-0.895659,-2.715015,-3.64685,5.0
1042,9.39,1.5898549061390066,1.5303115168741601,3.5148357768383836,0.21796223554658722,3.4188733940237817,0.01,0.069636,3.68812,0.618011,-0.804009,-2.706558,-3.671804,5.0
1043,9.39,1.5898570799791103,1.5271436525500253,3.511724148193549,0.1786705798551224,3.444809807158144,0.01,0.069634,3.690111,0.708238,-0.702264,-2.694739,-3.697989,5.0
1044,9.39,1.5898599774726676,1.5217410420264073,3.5104544696852407,0.16232127839796467,3.4545224973950486,0.01,0.069635,3.693038,0.746547,-0.660814,-2.687593,-3.706099,5.0
1045,9.39,1.5898604719954568,1.5213597869905775,3.5108415805843336,0.1660493747167904,3.4522327885253614,0.01,0.069635,3.691444,0.73328,-0.675057,-2.691521,-3.70536,5.0
1046,9.39,1.589860810655043,1.5212983654661325,3.510821330247131,0.16484538794450174,3.453338359983474,0.01,0.069636,3.689833,0.731548,-0.676835,-2.693828,-3.707886,5.0
1047,9.39,1.589861201734187,1.5212206051165245,3.5111764930329636,0.16870793395418304,3.450874527822664,0.01,0.069635,3.688922,0.720221,-0.689094,-2.696503,-3.706276,5.0
1048,9.39,1.5898616662088798,1.5210991839742722,3.5115172608261815,0.17253835432772796,3.4483729086771584,0.01,0.069636,3.688286,0.709668,-0.700603,-2.698708,-3.704362,5.0
1049,9.39,1.5898622187793987,1.5209055963360687,3.5118265031193916,0.17627159730031405,3.4458219782866433,0.01,0.069635,3.6882,0.70075,-0.710423,-2.699993,-3.701906,5.0
1050,9.39,1.5898628885796384,1.5205879646434273,3.5120921378537298,0.17989598033589665,3.443170412254224,0.01,0.069635,3.688955,0.694213,-0.717736,-2.699917,-3.69862,5.0
1051,9.39,1.5898637399300242,1.5200392693217928,3.512352510980966,0.18344665692015916,3.440506140562477,0.01,0.069635,3.689849,0.68795,-0.7248,-2.699677,-3.695229,5.0
1052,9.39,1.5898648836654417,1.5190280912539,3.512582289689452,0.18681619723773524,3.4377694659269658,0.01,0.069635,3.691419,0.683364,-0.730097,-2.698485,-3.691256,5.0
1053,9.39,1.5898670707876343,1.5162761833829796,3.512745429109045,0.1904652678259235,3.433987855075303,0.01,0.069636,3.696179,0.684677,-0.729177,-2.692967,-3.683799,5.0
1054,9.39,1.5898684298257475,1.5143479037183603,3.515038799987222,0.2201906664813002,3.4128956259156302,0.01,0.069637,3.69892,0.622778,-0.800187,-2.696612,-3.659346,5.0
1055,9.39,1.5898687742627904,1.5138538342530263,3.5174260665485324,0.251162733822642,3.391334666423147,0.01,0.069637,3.700191,0.556406,-0.878279,-2.700989,-3.634151,5.0
1056,9.39,1.5898691437200148,1.5131887480748551,3.5203162385853504,0.289363984684779,3.3645080273499555,0.01,0.069637,3.702283,0.477226,-0.97364,-2.703725,-3.600879,5.0
1057,9.39,1.5898692500481593,1.5129922076792126,3.522980083172816,0.3239740100735717,3.340499056600789,0.01,0.069637,3.702162,0.402564,-1.064377,-2.707199,-3.571132,5.0
1058,9.39,1.5898692726515828,1.5129780351242357,3.522795613218913,0.3205884750361235,3.3431428115679145,0.01,0.069637,3.700445,0.405242,-1.060709,-2.709521,-3.575706,5.0
1059,9.39,1.5898692858232368,1.5129754009187122,3.522533091517847,0.31671617957546655,3.3459643049482395,0.01,0.069637,3.699676,0.411434,-1.052976,-2.710388,-3.579824,5.0
1060,9.39,1.5898692978123212,1.5129732334331987,3.522294110044653,0.3130504360640211,3.348673533869849,0.01,0.069637,3.69872,0.416731,-1.046295,-2.711529,-3.58392,5.0
1061,9.39,1.5898693103722032,1.5129708263316468,3.5220590707919537,0.30939408849463357,3.351389070740541,0.01,0.069637,3.697684,0.421814,-1.039861,-2.712775,-3.588073,5.0
1062,9.39,1.5898693249439793,1.5129675311388453,3.521756441233318,0.30558632944770986,3.353985417658013,0.01,0.069637,3.697948,0.430622,-1.029199,-2.712053,-3.59113,5.0
1063,9.39,1.589869342137428,1.5129625644862348,3.5214570278670982,0.3017857289998878,3.3565870188708478,0.01,0.069637,3.698141,0.439264,-1.018731,-2.71141,-3.594227,5.0
1064,9.39,1.589869362589485,1.5129538888956586,3.521122859012003,0.29782986096662156,3.359203872819725,0.01,0.069637,3.698854,0.449626,-1.006305,-2.709944,-3.596946,5.0
1065,9.39,1.5898693862993711,1.5129410706772641,3.520788842574244,0.2939429431167803,3.3617512547527695,0.01,0.069637,3.699681,0.460169,-0.993704,-2.708285,-3.599475,5.0
1066,9.39,1.5898694181778628,1.5129183459394822,3.5199220108647253,0.28335255315653374,3.368868157935507,0.01,0.069637,3.700872,0.486275,-0.962392,-2.705218,-3.607257,5.0
1067,9.39,1.5898694749216755,1.51285379597135,3.517272588468915,0.24931096199858127,3.392294504264309,0.01,0.069637,3.701091,0.561764,-0.872096,-2.699644,-3.634719,5.0
1068,9.39,1.5898695027550411,1.512824872804183,3.5146204066766895,0.21510132417913624,3.415887564321641,0.01,0.069637,3.700352,0.636287,-0.784803,-2.693811,-3.661709,5.0
1069,9.39,1.5898695245461156,1.5128021689916153,3.5115845262188925,0.17634815941847887,3.442491114993778,0.01,0.069637,3.699309,0.720962,-0.689199,-2.685515,-3.690437,5.0
1070,9.39,1.5898695355839145,1.5127905946622484,3.508489272578174,0.13726237300775856,3.469192749752663,0.01,0.069637,3.697925,0.805759,-0.598846,-2.675451,-3.717222,5.0
1071,9.39,1.589869540348639,1.5127864783221046,3.5052962913070282,0.09669375187690632,3.4969882822116105,0.01,0.069637,3.694885,0.8892,-0.517489,-2.665162,-3.743657,5.0
1072,9.39,1.5898695445352522,1.5127818948816685,3.502033144562428,0.0559669920849293,3.5246611378752712,0.01,0.069637,3.689899,0.977987,-0.439051,-2.649198,-3.764755,5.0
1073,9.39,1.5898695489350607,1.512774921891982,3.4986781311196715,0.015068811663518006,3.552137251636296,0.01,0.069637,3.68129,1.07969,-0.354247,-2.623514,-3.778004,5.0
1074,9.39,1.5898695543136079,1.512764204888024,3.4953478628396235,-0.025781154244376013,3.579663047640728,0.01,0.069637,3.669856,1.185192,-0.270612,-2.59408,-3.787488,5.0
1075,9.39,1.5898695640071954,1.5127461988595114,3.4918791493702015,-0.06715203632678109,3.6071538728613186,0.01,0.069637,3.661972,1.304399,-0.177776,-2.555226,-3.789708,5.0
1076,9.39,1.589869571282729,1.512714948123956,3.488375054348742,-0.10871289418631909,3.6346893111586223,0.01,0.069637,3.658178,1.430751,-0.081144,-2.510771,-3.787261,5.0
1077,9.39,1.5898695798950466,1.5126529909448967,3.4847708244908944,-0.1504622285791258,3.662003798561676,0.01,0.069637,3.660632,1.563624,0.018244,-2.460788,-3.780346,5.0
1078,9.39,1.589869591893326,1.5125149119352455,3.4810859119584094,-0.19237893807062714,3.689140891600666,0.01,0.069637,3.668979,1.694813,0.111886,-2.410062,-3.772538,5.0
1079,9.39,1.5898696259327252,1.5118271970067145,3.4789112622937806,-0.21759268508488847,3.705456834614605,0.01,0.069637,3.675179,1.765213,0.158175,-2.38386,-3.770699,5.0
1080,9.39,1.589869645832123,1.5115307727176623,3.4794989674787793,-0.21383269850988462,3.7039617814779566,0.01,0.069638,3.669077,1.741304,0.140613,-2.397105,-3.777655,5.0
1081,9.39,1.5898696625324367,1.5113659107084705,3.4800113452450674,-0.2103842902252527,3.7025151431234717,0.01,0.069638,3.664005,1.720272,0.125058,-2.408569,-3.783558,5.0
1082,9.39,1.5898696808665833,1.5112486303919803,3.4804189079179197,-0.20729722500821707,3.701024444266042,0.01,0.069638,3.660529,1.703934,0.113058,-2.417061,-3.787564,5.0
1083,9.39,1.5898696991806036,1.5111530848155261,3.480722335899935,-0.20448032663161186,3.6993937255549154,0.01,0.069638,3.658763,1.692626,0.105002,-2.42229,-3.789397,5.0
1084,9.39,1.5898697223224105,1.5110582972987951,3.4809468840014954,-0.20180803139521036,3.6975924826743207,0.01,0.069637,3.658387,1.685351,0.10017,-2.424853,-3.789401,5.0
1085,9.39,1.589869753532286,1.5109460284047094,3.4810888891122693,-0.19929004442396295,3.6956106387808285,0.01,0.069637,3.65946,1.682357,0.098794,-2.424593,-3.787465,5.0
1086,9.39,1.5898698048620998,1.5107572697823097,3.481156592089474,-0.19689959716550895,3.6934374205063656,0.01,0.069637,3.661893,1.683333,0.100652,-2.421697,-3.783696,5.0
1087,9.39,1.5898699462200787,1.5101772363792885,3.4808844336667235,-0.19723205893632825,3.692514820718521,0.01,0.069639,3.667293,1.698342,0.113002,-2.411532,-3.77646,5.0
1088,9.39,1.589870016392239,1.5096967949363465,3.4836785227771627,-0.1646076761662037,3.670929333568875,0.01,0.06964,3.662129,1.602221,0.045947,-2.447127,-3.779663,5.0
1089,9.39,1.5898700872183804,1.5094119125835612,3.486697510623466,-0.12868670126824105,3.64700265894922,0.01,0.06964,3.66023,1.494107,-0.033036,-2.486428,-3.78305,5.0
1090,9.39,1.5898701688384782,1.5092084714666796,3.4899708872534703,-0.08940133606387346,3.620752367197825,0.01,0.06964,3.662497,1.376142,-0.12183,-2.527996,-3.785313,5.0
1091,9.39,1.5898702624274814,1.509035396551557,3.4934120383967984,-0.04858518969853436,3.5936512679894435,0.01,0.06964,3.668219,1.25418,-0.215911,-2.569717,-3.785957,5.0
1092,9.39,1.5898703649050767,1.508912318228718,3.496789380242259,-0.00732459874907607,3.5658646582508764,0.01,0.06964,3.678706,1.143681,-0.302094,-2.602503,-3.779092,5.0
1093,9.39,1.589870475442795,1.5088145055290023,3.500155047031055,0.033928566039261226,3.5380460107846936,0.01,0.069639,3.689969,1.038851,-0.386848,-2.63064,-3.767897,5.0
1094,9.39,1.5898705980840446,1.5087332374706017,3.5034598951890588,0.07506448963556861,3.5101060977013065,0.01,0.069639,3.697842,0.944122,-0.467449,-2.650905,-3.750168,5.0
1095,9.39,1.5898707482551033,1.5086274747484145,3.506448467639081,0.11265457253146734,3.4844400551610524,0.01,0.069639,3.701385,0.86572,-0.539057,-2.662618,-3.728053,5.0
1096,9.39,1.5898709463800562,1.5084455651155424,3.5082998946142174,0.1365518346786461,3.4678964575334144,0.01,0.069639,3.703831,0.818084,-0.586243,-2.66743,-3.711456,5.0
1097,9.39,1.5898711273204034,1.5083466339056797,3.5115066903230265,0.1774746858296783,3.4397724016745417,0.01,0.06964,3.706158,0.731536,-0.678196,-2.676687,-3.682603,5.0
1098,9.39,1.5898713283040773,1.5082640950716073,3.514739244042423,0.21830052878101164,3.4118532109570796,0.01,0.06964,3.706597,0.64039,-0.781035,-2.686539,-3.653027,5.0
1099,9.39,1.5898715847374971,1.5081853969051857,3.517895635594267,0.25905449174602285,3.38370233717159,0.01,0.06964,3.707532,0.551754,-0.885232,-2.69319,-3.620573,5.0
1100,9.39,1.5898722407489905,1.5080776381137078,3.5201099947939247,0.2869157503925648,3.364667642050121,0.01,0.069641,3.706346,0.487273,-0.96235,-2.699152,-3.59889,5.0
1101,9.39,1.589872651759005,1.50800217035584,3.5199109289671795,0.2836216596325828,3.367143854500673,0.01,0.06964,3.705133,0.491157,-0.957392,-2.700607,-3.602803,5.0
1102,9.39,1.5898730052975125,1.5079336033425235,3.519733541806853,0.2806008812748122,3.369435453757388,0.01,0.069639,3.7039,0.494404,-0.953202,-2.702119,-3.6065,5.0
1103,9.39,1.5898733631517716,1.5078655390312248,3.519505400668353,0.27749550235972087,3.371608695051905,0.01,0.069641,3.703676,0.500513,-0.945791,-2.70207,-3.609291,5.0
1104,9.39,1.5898737419636542,1.5077896825913848,3.519294923733542,0.27442189934215855,3.3738185082931196,0.01,0.06964,3.703109,0.505647,-0.939489,-2.702541,-3.612376,5.0
1105,9.39,1.5898741613524447,1.50769514963979,3.5190748299249113,0.27131884717982746,3.376013841896955,0.01,0.06964,3.702716,0.511298,-0.932612,-2.702736,-3.615307,5.0
1106,9.39,1.5898746492502651,1.5075632026379786,3.5188219703847654,0.2681336525369011,3.3781493554243327,0.01,0.06964,3.702952,0.518765,-0.923699,-2.701954,-3.617685,5.0
1107,9.39,1.5898752298253056,1.507367315703483,3.5185512682384603,0.26489121813061545,3.380252131469054,0.01,0.069641,3.703531,0.527207,-0.913706,-2.700644,-3.61976,5.0
1108,9.39,1.5898759746702467,1.5070348770590192,3.5182278034856687,0.2611969838853053,3.3825559478396476,0.01,0.069641,3.704605,0.537818,-0.901241,-2.698531,-3.621699,5.0
1109,9.39,1.5898771781416694,1.5064681376710118,3.516760240108826,0.24251865917814638,3.3951993484735605,0.01,0.069639,3.705268,0.580355,-0.850874,-2.694446,-3.635879,5.0
1110,9.39,1.589878306050874,1.5055834693838392,3.5135990574378537,0.20196978728750967,3.4228460535673424,0.01,0.06964,3.705158,0.669978,-0.746934,-2.686114,-3.666543,5.0
1111,9.39,1.5898795920510207,1.5041003298020599,3.5103239647523066,0.16044584206023382,3.450837339802569,0.01,0.069641,3.705186,0.762175,-0.644942,-2.675154,-3.695213,5.0
1112,9.39,1.5898812270959515,1.5014603247726486,3.5070006331900574,0.11859461949186545,3.4786237804878355,0.01,0.069641,3.705288,0.853934,-0.550517,-2.661899,-3.720978,5.0
1113,9.39,1.5898833742705214,1.4967547433956714,3.5039288752306597,0.08058236940166971,3.5029677061383024,0.01,0.06964,3.706724,0.939317,-0.4708,-2.645288,-3.739223,5.0
1114,9.39,1.5898859983167577,1.4896155731592526,3.5014188763970973,0.04961037194403963,3.5217888021276624,0.01,0.069641,3.707544,1.015633,-0.403945,-2.625243,-3.747874,5.0
1115,9.39,1.5898872670167699,1.4867575531634205,3.501678085169808,0.051753877479364954,3.5198328952656106,0.01,0.069641,3.708471,1.007721,-0.410812,-2.627444,-3.747087,5.0
1116,9.39,1.5898877663405742,1.4864514589598117,3.5016589702191414,0.05048363353664455,3.52093761759214,0.01,0.069641,3.70689,1.006063,-0.412653,-2.629665,-3.749524,5.0
1117,9.39,1.5898883088628026,1.4861538524909117,3.5020216422977293,0.054370665194781564,3.5184161865812205,0.01,0.069641,3.70689,0.994385,-0.422841,-2.633244,-3.74893,5.0
1118,9.39,1.5898889671303258,1.4856633726886732,3.502344410249857,0.058333477820007806,3.515604253934345,0.01,0.069641,3.707855,0.985416,-0.430499,-2.634953,-3.746934,5.0
1119,9.39,1.5898898186265709,1.4848137517724045,3.502595469501069,0.06144667853154981,3.5132521119772386,0.01,0.069642,3.708961,0.978908,-0.436028,-2.635823,-3.744928,5.0
1120,9.39,1.5898909465735898,1.4832689875175398,3.5027783097973697,0.06406396239016142,3.5109231620012347,0.01,0.069641,3.711006,0.975686,-0.438525,-2.634897,-3.741913,5.0
1121,9.39,1.5898926823635762,1.4800181199891351,3.502859858959382,0.06617684077981598,3.5082011200558734,0.01,0.069641,3.715369,0.978349,-0.435456,-2.630275,-3.736366,5.0
1122,9.39,1.58989546748455,1.4732887121836882,3.5040970693681643,0.08298525541405109,3.4943831592395505,0.01,0.069642,3.724609,0.952657,-0.456932,-2.628171,-3.720207,5.0
1123,9.39,1.5898959195555005,1.4720593555811048,3.506671700990803,0.11602207326596994,3.4712900602938372,0.01,0.069642,3.729211,0.887901,-0.516621,-2.635305,-3.698194,5.0
1124,9.39,1.5898960943483254,1.4715570654316483,3.5098300810100067,0.15574923399731722,3.4440515690381326,0.01,0.069642,3.731404,0.803273,-0.602782,-2.645862,-3.671842,5.0
1125,9.39,1.5898961182999893,1.4715260301746682,3.512983285474177,0.19594769356811012,3.4164570976426814,0.01,0.069642,3.733037,0.716618,-0.697814,-2.654866,-3.642872,5.0
1126,9.39,1.5898961355285426,1.4715136450749173,3.516173205680813,0.2368500762733334,3.3883109868169603,0.01,0.069642,3.734005,0.627179,-0.800893,-2.662769,-3.611551,5.0
1127,9.39,1.5898961558967473,1.4714953433539082,3.5193260511053053,0.2776709582737566,3.3600964724132343,0.01,0.069641,3.734645,0.538401,-0.906558,-2.668779,-3.578338,5.0
1128,9.39,1.5898961837246313,1.4714640870676952,3.521703023831046,0.30857100579776164,3.338695759820286,0.01,0.069641,3.734728,0.471584,-0.987417,-2.672285,-3.552181,5.0
1129,9.39,1.5898962178664688,1.471405631265695,3.5214633231439256,0.3048203150997775,3.3414716332763867,0.01,0.069641,3.733655,0.476757,-0.980883,-2.673558,-3.556416,5.0
1130,9.39,1.5898962665935938,1.471284744166637,3.5211955816131084,0.3010037191860132,3.3441839720996533,0.01,0.069641,3.733155,0.483519,-0.972555,-2.673969,-3.560154,5.0
1131,9.39,1.5898963331757785,1.471070434164969,3.5209733795174127,0.29768935004999164,3.346549950392391,0.01,0.069641,3.732555,0.488845,-0.965953,-2.674601,-3.563542,5.0
1132,9.39,1.5898963526371794,1.4710196961734214,3.5207110850791663,0.2946674099299968,3.348508780031289,0.01,0.069641,3.733281,0.497227,-0.955956,-2.673189,-3.56542,5.0
1133,9.39,1.589896357872107,1.4710158547804109,3.520509764118477,0.2919374389032359,3.350432403980701,0.01,0.069641,3.733081,0.502616,-0.949386,-2.673177,-3.567918,5.0
1134,9.39,1.589896362444093,1.4710150865166047,3.520266394362648,0.28909543325759574,3.352300710984316,0.01,0.069641,3.733646,0.510273,-0.94025,-2.671981,-3.569773,5.0
1135,9.39,1.5898963710556981,1.4710141700902113,3.5195436937396667,0.28007303041697196,3.3584320501166722,0.01,0.069641,3.734248,0.531538,-0.914725,-2.669897,-3.576723,5.0
1136,9.39,1.5898963775009933,1.4710132397093847,3.516968406491493,0.2467770796734604,3.3814265828074506,0.01,0.069641,3.733949,0.604284,-0.82783,-2.664978,-3.603882,5.0
1137,9.39,1.5898963826293748,1.4710121324766556,3.514063440259463,0.20926395380439805,3.4073195228682778,0.01,0.069641,3.732902,0.685581,-0.73303,-2.658631,-3.633415,5.0
1138,9.39,1.5898963873743783,1.4710106850556202,3.510876151243772,0.16841533782354262,3.4354185635932915,0.01,0.069642,3.731275,0.773551,-0.634676,-2.650246,-3.663721,5.0
1139,9.39,1.5898963921861795,1.471008667224062,3.507654594311915,0.1274238528680425,3.4635232375797624,0.01,0.069642,3.728993,0.860226,-0.544009,-2.640451,-3.691977,5.0
1140,9.39,1.5898963975411993,1.4710057721241157,3.504415857279334,0.08639716825579674,3.4915941415462726,0.01,0.069642,3.725667,0.944411,-0.464336,-2.629393,-3.717817,5.0
1141,9.39,1.5898964037306933,1.471001386567879,3.5010944693987396,0.045197202051546946,3.519507300642594,0.01,0.069642,3.719544,1.037677,-0.383427,-2.610576,-3.736948,5.0
1142,9.39,1.5898964113765364,1.4709943679107775,3.497764723920636,0.003978229095710124,3.547405297934123,0.01,0.069642,3.708685,1.139139,-0.300359,-2.584931,-3.750151,5.0
1143,9.39,1.5898964202323282,1.470983236876544,3.4943556898277466,-0.03739830042308394,3.5751425383985853,0.01,0.069642,3.698082,1.249473,-0.213512,-2.552601,-3.757682,5.0
1144,9.39,1.5898964314394077,1.4709645049343045,3.490916545770765,-0.07885368929627454,3.6028360728213507,0.01,0.069642,3.690461,1.368536,-0.121536,-2.513634,-3.759634,5.0
1145,9.39,1.5898964466120162,1.470931104610386,3.4873126332555615,-0.12133400084576049,3.6308913870613537,0.01,0.069642,3.688315,1.499867,-0.021607,-2.466396,-3.755642,5.0
1146,9.39,1.5898964659330788,1.4708717195082697,3.4836466244623656,-0.16415834730115145,3.659035056012013,0.01,0.069642,3.691733,1.633288,0.076762,-2.416532,-3.7494,5.0
1147,9.39,1.5898964898131465,1.4707730836257291,3.479901249698795,-0.20709525292077474,3.6869626889487934,0.01,0.069642,3.700868,1.762183,0.166216,-2.367472,-3.743401,5.0
1148,9.39,1.5898965162972611,1.4706253894283057,3.4760663472221243,-0.25007671057339337,3.7145623902586085,0.01,0.069642,3.714007,1.876185,0.235159,-2.324849,-3.741816,5.0
1149,9.39,1.589896529732593,1.4704415263531085,3.4721989995495894,-0.2929328873711917,3.74189475907617,0.01,0.069642,3.725217,1.967286,0.278539,-2.29176,-3.745948,5.0
1150,9.39,1.5898965567935228,1.4695900664165584,3.4686871759990376,-0.3308485764198996,3.7655090708617536,0.01,0.069642,3.730515,2.031066,0.300612,-2.268382,-3.752731,5.0
1151,9.39,1.5898965758196737,1.4690291127674797,3.469223850336773,-0.3273303624811191,3.7639700386595845,0.01,0.069642,3.726805,2.018607,0.293984,-2.27598,-3.756074,5.0
1152,9.39,1.5898965885139413,1.4687553704700815,3.4696886086700935,-0.323852034094393,3.762269018194523,0.01,0.069643,3.724072,2.008173,0.288729,-2.281903,-3.758228,5.0
1153,9.39,1.5898966003637702,1.4685548796618224,3.4700760089960685,-0.3204818359224046,3.760388642211969,0.01,0.069644,3.722496,2.000137,0.285121,-2.285918,-3.759029,5.0
1154,9.39,1.589896613081616,1.4683765348292108,3.4703930982765794,-0.31722143383434165,3.7583435659541338,0.01,0.069643,3.722008,1.994381,0.283097,-2.288147,-3.758567,5.0
1155,9.39,1.5898966283572031,1.468177564095416,3.4705485178230147,-0.3142380504210718,3.755922949789069,0.01,0.069644,3.724187,1.994308,0.285081,-2.286073,-3.755073,5.0
1156,9.39,1.5898966533085421,1.467788954154636,3.470796076957372,-0.3102190858468601,3.752780698363577,0.01,0.069645,3.726407,1.992709,0.286653,-2.284405,-3.751178,5.0
1157,9.39,1.5898967035804854,1.4670795126529927,3.4724914463862055,-0.2898708990575828,3.739004050394702,0.01,0.069643,3.726815,1.963419,0.278232,-2.291785,-3.743316,5.0
1158,9.39,1.5898968007000358,1.466339580978796,3.475792884678168,-0.25250937648417143,3.7146289013621834,0.01,0.069646,3.719087,1.887751,0.243448,-2.317667,-3.737363,5.0
1159,9.39,1.5898968581326214,1.4659770282951623,3.4795134327692736,-0.21066463827141663,3.6875590741574444,0.01,0.069645,3.706887,1.779856,0.179648,-2.357322,-3.737517,5.0
1160,9.39,1.5898969197070687,1.4657190074624444,3.4831171080993095,-0.16900868028771043,3.6602412661142965,0.01,0.069645,3.698468,1.658498,0.096745,-2.402664,-3.741672,5.0
1161,9.39,1.5898969899851165,1.4655066684163145,3.486680999261309,-0.1275771334608814,3.6330022189881817,0.01,0.069645,3.694319,1.529453,0.002259,-2.451119,-3.747884,5.0
1162,9.39,1.5898970714056233,1.4653290771545202,3.490140844728595,-0.08653221072781911,3.6057439320883047,0.01,0.069645,3.696079,1.403889,-0.092571,-2.496083,-3.751339,5.0
1163,9.39,1.5898971630106327,1.4651711980298159,3.4935391538801586,-0.0455962046865919,3.5783543554439046,0.01,0.069646,3.702941,1.285162,-0.183832,-2.535523,-3.750244,5.0
1164,9.39,1.5898972904451063,1.4649378520690743,3.4967779611663863,-0.005894757552716512,3.5515398050261764,0.01,0.069646,3.713407,1.179851,-0.265854,-2.566375,-3.743106,5.0
1165,9.39,1.5898974504178736,1.4646221420434096,3.4997187974397783,0.03093022980635464,3.5263848318863538,0.01,0.069646,3.724998,1.089867,-0.337904,-2.5892,-3.731523,5.0
1166,9.39,1.589897592462615,1.4644556186526985,3.503111677892334,0.072793161397076,3.498044419002337,0.01,0.069647,3.733131,0.99099,-0.421576,-2.611584,-3.714829,5.0
1167,9.39,1.589897748832233,1.464324126729659,3.5064441740221284,0.11454129921737516,3.4695875116743875,0.01,0.069646,3.737088,0.902908,-0.50169,-2.625334,-3.69085,5.0
1168,9.39,1.5898979279631495,1.4642024769630702,3.509716286144522,0.15615713070436676,3.4410242294283977,0.01,0.069647,3.739954,0.816318,-0.589372,-2.635392,-3.662766,5.0
1169,9.39,1.5898981281711122,1.4641005259478965,3.5130255171079905,0.1978652341412179,3.412522941212462,0.01,0.069646,3.740924,0.724327,-0.690113,-2.64599,-3.633523,5.0
1170,9.39,1.5898983668514155,1.4640164141384129,3.516233239508471,0.23935589807576815,3.383838320789427,0.01,0.069648,3.742584,0.635329,-0.79284,-2.652937,-3.601035,5.0
1171,9.39,1.589898919549456,1.4639178475645616,3.5184249364654163,0.266391905911561,3.3655398600641595,0.01,0.069646,3.740828,0.570395,-0.869433,-2.660581,-3.58139,5.0
1172,9.39,1.5898992723894625,1.4638406720652826,3.518208828541778,0.26312307727223655,3.3679214849722214,0.01,0.069647,3.740023,0.575379,-0.863312,-2.661328,-3.584815,5.0
1173,9.39,1.5898995912898146,1.4637698923111617,3.5179943186884257,0.2599722536442866,3.370193313407607,0.01,0.069646,3.739379,0.580538,-0.857027,-2.661836,-3.587978,5.0
1174,9.39,1.5898999165210077,1.4636954005718876,3.5177707340960307,0.2568026755428135,3.3724464163560226,0.01,0.069648,3.738909,0.586212,-0.850175,-2.66206,-3.590976,5.0
1175,9.39,1.5899002636228747,1.463606787119264,3.517510622420342,0.2535483873579373,3.3746338608741118,0.01,0.069647,3.739121,0.593889,-0.841094,-2.661202,-3.593359,5.0
1176,9.39,1.5899006677142888,1.4634872916957273,3.517229551693399,0.2502317992139159,3.3767905046169995,0.01,0.069647,3.739713,0.602695,-0.830766,-2.659736,-3.5954,5.0
1177,9.39,1.5899012535420987,1.4633028826332843,3.5162718752133384,0.23825563877342232,3.384880914061396,0.01,0.069647,3.740313,0.630783,-0.79776,-2.656594,-3.604158,5.0
1178,9.39,1.5899020118902034,1.4630165619989641,3.5139528752733726,0.20823028481433903,3.405544608449852,0.01,0.069647,3.73945,0.695534,-0.722589,-2.651457,-3.627606,5.0
